path,size_bytes,sha256
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.5_smooth3.csv,837,157d4dd46dff3427fe73395c7a62a76075f114a5581cc0201f3c19cfcd0edca4
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.5_smooth5.csv,807,720f5aac71d620bc91b9a1161897c9fa423d62c5b229c0a79cab63ffc40284af
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.6_smooth1.csv,908,04179cd64e39c62b7fbefb965745e447e06aa9569be9c0ba33080037afe41da2
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.6_smooth2.csv,908,57bfeaf2786ddf64a98764c97ea17e187a8cdfff83fc7414a25a6c65486f4162
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.6_smooth3.csv,908,82fc1e57c161c8fa393cb0a1ce4e7a86829633da8241838505338dcdee3962cc
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.6_smooth5.csv,893,69ff46571e194112884c9de67bd8cc1a313ddc7fc01b0fd204376a08056e7747
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.7_smooth1.csv,844,cc0006237888e547b4ca91e0c7a399d29be09f1076d935063e75b76794d0edcb
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.7_smooth2.csv,844,0758e4c57d8066328d9eebb49edb80cbdaa07344481f93aed3dcc740a88f8bac
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.7_smooth3.csv,844,b45da6c67b90f5ff27d2949a82f7faa3590d0ccd8868d9b040bb396c935814e6
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.7_smooth5.csv,841,acb8fbdaedce25803a39d4f21a3dcc558d68ee1373d8ed29900ba2314c338262
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.8_smooth1.csv,932,41d828db62c6e2d6221a7934d689756aa135bc0b8c367607aaaffa82a60b75d7
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.8_smooth2.csv,932,5a4f751cc01a146b7a7e3d5398b96664d44ebef4309751aba29a4330fe808ef5
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.8_smooth3.csv,932,7fbf27a3472964b76c1cb265a5b4b3fe41bea28d5a9c8b68835d8b9471377726
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.8_smooth5.csv,902,2d749ba010b1841be16d17a89a3df7545ff71f97996cbcef7b371e92b989155c
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.9_smooth1.csv,965,e90ed860cbdd1dad8ba6406bedf0b563a35f8bc5a790f19364eccc25395080e5
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.9_smooth2.csv,965,6ee9cbc42468258629738ffdeafcc60c6cc46377f62384849d54b96f2b428df5
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.9_smooth3.csv,965,73218cd33683cb875cd0fd309f31902c9a7e61066f28c00479c1c7b90243cba3
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_0.9_smooth5.csv,963,0a7b5a1bc2de49162a0538687ab52f35c28ccedf67392a451ddbdc73937f3786
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_1.0_smooth1.csv,903,9249c74c97c549aacf4310ca61546e2f7ea3d6d3c7da8ebc79670135fe1be211
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_1.0_smooth2.csv,903,43a441c900f8ae10cd63e17df34f28da7726667c9c92140750c1c2cda3f87ba8
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_1.0_smooth3.csv,888,4bd35b77d552ae83f0cef392820024a41dfe32121a92ecf5996a2fe963ad566b
results/paper/frontier_debug_selective_threshold_survival_kmeans_profile_inh_1.0_smooth5.csv,888,4bd35b77d552ae83f0cef392820024a41dfe32121a92ecf5996a2fe963ad566b
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.1_smooth1.csv,928,843243f54617ef2fb50989aba454668027c3d19bf71ce75eee8c45a08641e0b4
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.1_smooth2.csv,944,709119e6bda7eddd73db7d0477465d130b72ecdcbe70c093f6c5cdd455ecbdc4
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.1_smooth3.csv,960,3961b5ed97e01ab962d427f795e034b72decc76da1011d4d06f0363170e4e269
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.1_smooth5.csv,992,2e57012eb3a343fa75ec2d713f0c77d4fc6c2b977b09c5706d7739f2ce9d843c
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.2_smooth1.csv,857,f4dd703b31ca46c76e76cb5f96e3e6edd329457844ca4b3f757986557190e023
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.2_smooth2.csv,874,22d8119cfcf14db377baa4cd2dac3489d3a66e7fb6bf30edcfb5a616cf19bd3a
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.2_smooth3.csv,891,61ca0eb9a40d626e4e16ccc0ee1ad1c9eb5069b2ce178ce97caf260df023f455
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.2_smooth5.csv,925,596ef53d85a256f0dafeb438cc254e11b09944c65d71e94084ec55161c0238a3
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.3_smooth1.csv,858,317a58210e9f58d3d4f6432f92f64ea5e4397bf6c5cffda49f527ab5affb9753
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.3_smooth2.csv,875,1e4d17ac584dd798383cd633437912327adeed11a29a7cb92cd845c77b9b423d
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.3_smooth3.csv,892,fc03b7de5fa9912c8dc2f87c14d00e18be7d9429bcb8d07adc0f0e313ce46289
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.3_smooth5.csv,926,56443612049eb2a652aa106478bd7d5476b1bc8a1da7292e1711293a13a58d65
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.4_smooth1.csv,856,d8cc45a5ec1f0b1d20319b54dfe4383c33511ff318021d451ecbd7826d27ca8b
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.4_smooth2.csv,873,af11d5bdcc1118edc3138239f7748381adcf22816a47f78e2841c27065e5fc91
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.4_smooth3.csv,890,f32e17a97e9c736223ab4bf1e8d12c02819896dcc86bbc2fe72e6e5550e0f4f1
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.4_smooth5.csv,924,39bd59bf461786144dd6f797dd8003926ef3a578fd0365dc1e5766759b4f3cd4
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.5_smooth1.csv,850,56e0882d47452ebb5a8f3cbf521ec83e68e839479ef939ba24ac9a02b6bdad3f
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.5_smooth2.csv,867,0d6285eefa299d9b2ae680d37155bcb8df1fad1f4229a11a5744fca8d64482c7
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.5_smooth3.csv,884,deec4f11cfbea68d430ca179bc0fa8dd5f521688b2f65402f6cde7155a3215eb
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.5_smooth5.csv,918,da561e0e4ec6c78eb1bc65e6a9945818aea4aa6bcd185c7e63c7a099166f6f03
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.6_smooth1.csv,850,e661308b14b37912e8807d9847c89176f7e9e46ecf20a697c4cf04c3436c60cd
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.6_smooth2.csv,866,1b236a862c55e772a08608aedc14a854706cec1bcfc4256bebfacf36d0556b8e
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.6_smooth3.csv,882,6c271396ccb674bd5843049c1cf77e09f96153e8185b3b57dfa6db05e943fcf5
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.6_smooth5.csv,914,d07cbc3b0997f1b744dc4ef14fb3e9a4382f777d8d7ca0939e9910b937a79839
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.7_smooth1.csv,947,d53fafc46fca0d416be57e75b9bae89f14e4a87d4ab85ed75ddd1c805f34bb5b
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.7_smooth2.csv,964,79a5bbee3f49a819736e07b029093521a712af9f0dcb886283b6edd309aa317d
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.7_smooth3.csv,981,635c8f5137208c31d58de1cd8648c06bc78bf57ae4ecb5e79079267924e7e185
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.7_smooth5.csv,1015,43f8de7c0b8a363b90984b34a79a09e8cbe9373929a2b6e982b3fd878580fdd3
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.8_smooth1.csv,1095,b045b6a95c5412e14a67ecb38c2329942db76d3da82cfbc888ab1c287c53a3ce
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.8_smooth2.csv,1097,298ecbc38c547d72cc5038630e7cb677e6002a9836a0335d6cfc276e44a4ed50
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.8_smooth3.csv,1099,e8774b3512c54936a44d5437bf27d1828c3d8334c3d50ef5bfede8fde3c7a5fa
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.8_smooth5.csv,1103,1ccbbde5e448e5af2e0fe3c3aa6310ad2abbb5e539c63b9b613b8e0b11c2e011
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.9_smooth1.csv,1408,4bfb5bfca22a25d75814a6873fd7dc572571c06c10b0425fb7831e570cb2ff9c
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.9_smooth2.csv,1423,d071fd3521298569d5945367b26413c1760a49b5458cf3771200b45eb4926146
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.9_smooth3.csv,1438,9ec67eae17c772ccef3c86e7b32c903458890c3556804ed5a85ff31965335fa4
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_0.9_smooth5.csv,1468,fd251ae5c9838432f29602c61a7af43255718f9f43d71627df48989a0e07b24f
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_1.0_smooth1.csv,1317,eba0cfe7ddb553eef9d181dd40af1d1453ed8c10b4bdafebd10dbf735b822f2f
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_1.0_smooth2.csv,1317,740d63b9b64c2b0dde3bd051edc994565a3e33f414cefdc0789cdbd97286b00e
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_1.0_smooth3.csv,1317,c5fd1dddf9a715e956ab9687e1393ec70be3552a584a86bf4fa2de655c09012b
results/paper/frontier_debug_selective_threshold_survival_primary_no_kmeans_inh_1.0_smooth5.csv,1317,4b3c3e31f8a0e05e20455bd04672e4a8b50cac00590e18ac2ccf322b98feed28
results/paper/intervention_points_control_excess_over_control.csv,1213967,0491be613de706a63f7515394cd923fc97f9a1ffacb519f4808bb8d2ee939290
results/paper/intervention_points_control_mean_future_fitness.csv,1183823,09f3aea9e0834a56536d6097382d2d7796f2980c58ff4003d3298146b7fdc73e
results/paper/intervention_points_control_negative_adjacency_state_entropy.csv,1294702,95dfa2b3119886b4971fc011cb9adba0eb415ddaaa3801374607c0a15729ed27
results/paper/intervention_points_control_negative_fitness_distribution_entropy.csv,1319281,d1723fc93458342bc7c4f2e6ce5612ab51928fdd8f6566c43f0413532a502fdb
results/paper/intervention_points_control_negative_local_metabolite_configuration_entropy.csv,1392980,d892d81964c46cf35a4b79090aa3637a02cff7212448df76748424dbf211f417
results/paper/intervention_points_control_negative_protocell_compositional_entropy.csv,1337561,e8cff66e7baed4dadaddd9b226ef1975c980ffc1a1bbf7f5b85610c1906baaa3
results/paper/intervention_points_control_threshold_survival.csv,989736,4f86a794cf2ce4ecc02ea5a297c41931c2b0890939aa035c5ccb6213edfee2e4
results/paper/intervention_points_selective_excess_over_control.csv,1270088,3afd3da55b2637409a92361c2b8b67c15ab50e864c75ac91130d8d2c31af3914
results/paper/intervention_points_selective_mean_future_fitness.csv,1257668,ce897f55cdc795af2ad715b33d647cf04a81186644316c91df22cbea2959339f
results/paper/intervention_points_selective_negative_adjacency_state_entropy.csv,1371985,0db0503ef87859696e3dddcec0b47f1903b98ca2c30686b3ca20f8dc746a6fce
results/paper/intervention_points_selective_negative_fitness_distribution_entropy.csv,1395481,1caa3d08fd3109bc8cf682a27f605f99281402bf3f6a4e3eba55b5e9c55bd26d
results/paper/intervention_points_selective_negative_local_metabolite_configuration_entropy.csv,1470147,da41c00cb8476129dc08e65e01cc3b093e7c736b72a3aad31722a2a87d1aae05
results/paper/intervention_points_selective_negative_protocell_compositional_entropy.csv,1413347,5129b5465f8f00d8348e932a912b0bac4f89963048a6beadb1c93db4e4c89aa3
results/paper/intervention_points_selective_threshold_survival.csv,1070888,af03ef0e2f7fd60bcd48a8c1b493e757f869273b197a915315fa5f47f0752016
results/paper/intervention_summary_control_excess_over_control.csv,2247,894e219735592cca86f0d4778c67f22b77cedb528632bc819b985e3ba81716d9
results/paper/intervention_summary_control_excess_over_control_all_methods_diagnostic.csv,2516,bcce07c8730fe7cbb1d6856275e6f4a8bbf92ac4e68f5275e6a39b362aa3e295
results/paper/intervention_summary_control_excess_over_control_kmeans_profile_mechanistic.csv,1753,5207b4b59fdd9186437be148fc4869345b0a11af01e0069f1614615243fa40f6
results/paper/intervention_summary_control_mean_future_fitness.csv,2216,0db08073505cac9023392d639f325df53da3a9409621351c35573e6976ee128d
results/paper/intervention_summary_control_mean_future_fitness_all_methods_diagnostic.csv,2484,4a0850f72e1e72589cc65e5e7fdc12e1ba26c755348aaeea6ae34217afacf6b3
results/paper/intervention_summary_control_mean_future_fitness_kmeans_profile_mechanistic.csv,1735,c995d623047f6e5fa41f783b72279eda3c96570dfa1d25ee13837e7aff4a63a2
results/paper/intervention_summary_control_negative_adjacency_state_entropy.csv,2390,39a21edecc16554d687015988bdd620acaaa43821c71151033048e5e477e7dd3
results/paper/intervention_summary_control_negative_adjacency_state_entropy_all_methods_diagnostic.csv,2659,8b1acd3df8fbbe6436613758f530812d37f4be91c9b8494461b937308178305e
results/paper/intervention_summary_control_negative_adjacency_state_entropy_kmeans_profile_mechanistic.csv,1902,8e29c1230f19d2c1d899b5ef723d34e6cc80e53f635ab395b5aec1e67f7c7732
results/paper/intervention_summary_control_negative_fitness_distribution_entropy.csv,2422,7da4ebcbca2971d3c6bbe83e78c798d0a13f54af8ed224bb91b80986cc86429d
results/paper/intervention_summary_control_negative_fitness_distribution_entropy_all_methods_diagnostic.csv,2691,a75a6e438c4c30a01734373feaec7509982b819e504500b5b67e03f4d857f125
results/paper/intervention_summary_control_negative_fitness_distribution_entropy_kmeans_profile_mechanistic.csv,1932,fdaa8536fb39e35b7d5cf74a23b58f33ace458eb3e5debcda4aca09fcfe2babd
results/paper/intervention_summary_control_negative_local_metabolite_configuration_entropy.csv,2535,69eb289af2c8d4e8e0be27e461b3f6daf458087428b95eaa3500d32d6aba4de7
results/paper/intervention_summary_control_negative_local_metabolite_configuration_entropy_all_methods_diagnostic.csv,2804,9c1252745a6aeb311dd43478973b4db9c7f7d9bbeacad25f661a0f4811aa338c
results/paper/intervention_summary_control_negative_local_metabolite_configuration_entropy_kmeans_profile_mechanistic.csv,2040,3ca0ed219c6cbc4d026b728f75c9728995b87e59b479cdd37a09098d8395e91e
results/paper/intervention_summary_control_negative_protocell_compositional_entropy.csv,2434,4ca0c484bda49b8a74a7a4e93f82e227bb0892b4a85056c09c657fe8e77690fa
results/paper/intervention_summary_control_negative_protocell_compositional_entropy_all_methods_diagnostic.csv,2706,ef8ea1b605c3dd921bf2878dd9a78e0ab44d7441ee7cd506715c972e3eb92a9b
results/paper/intervention_summary_control_negative_protocell_compositional_entropy_kmeans_profile_mechanistic.csv,1949,b996413e8255b141c49bab4d0ec81527881a794ebc96e57368f611e94b8ec649
results/paper/intervention_summary_control_threshold_survival.csv,1768,6d7f213ee1b4297e46687c19a561848c0d7faccb629a39f3004502ea338ea7e9
results/paper/intervention_summary_control_threshold_survival_all_methods_diagnostic.csv,2038,35cb203fc6c7c7f3ca207072d9c5bd591096799a3c1b9d615f717c0bcd7e6b0c
results/paper/intervention_summary_control_threshold_survival_kmeans_profile_mechanistic.csv,1428,f144995459e04b35cee83e6c876a6ed3f1ddb143c396b23083165bfd5d05804b
results/paper/intervention_summary_selective_excess_over_control.csv,2519,5f0888a0d81f8fae0643ecea179bc1b996cf85e5ccecde168f1dd20f447bdac6
results/paper/intervention_summary_selective_excess_over_control_all_methods_diagnostic.csv,2783,c8c2ee4c7b7f479094fc6f9d9c64208b9a4b9e723bda72a5c45d31a117bba35e
results/paper/intervention_summary_selective_excess_over_control_kmeans_profile_mechanistic.csv,2249,698aa54fc47c033de4cb7303c9df5a5d53732edfd78bbaaa6f366d104ac007bc
results/paper/intervention_summary_selective_mean_future_fitness.csv,2533,7565821b434e1c843082ad1feaeddd58cdbe447f7b5712736597a67e83e6ec02
results/paper/intervention_summary_selective_mean_future_fitness_all_methods_diagnostic.csv,2792,65ca528dd5541c939c6b56279f04876c77427e9327ce97c2a144c60186074145
results/paper/intervention_summary_selective_mean_future_fitness_kmeans_profile_mechanistic.csv,2262,847250d7118a8c73aaedfe7248e7bd6e9d889bd56088a789b842f72075a805f8
results/paper/intervention_summary_selective_negative_adjacency_state_entropy.csv,2413,51996614f17794516b017eb15c626b0ddb5a265fd2a8b465b86466c59f64b4f1
results/paper/intervention_summary_selective_negative_adjacency_state_entropy_all_methods_diagnostic.csv,2692,b8f208c5347584778472fdb8fe16fccc084d024b0b1ec7c4f57eb7ddc7a378b8
results/paper/intervention_summary_selective_negative_adjacency_state_entropy_kmeans_profile_mechanistic.csv,2162,f01e8ba34e95513ef804e041ba24b68e0adf466b6859b77b8c21835e46530826
results/paper/intervention_summary_selective_negative_fitness_distribution_entropy.csv,2475,e300d6cf84fe6477f3aa45305f766caf71bf9af532a96773f87b465b58492427
results/paper/intervention_summary_selective_negative_fitness_distribution_entropy_all_methods_diagnostic.csv,2703,52b322cc7d1fb70d66bd2da249109b874dff82f6c4f49c584e836e74aedfa082
results/paper/intervention_summary_selective_negative_fitness_distribution_entropy_kmeans_profile_mechanistic.csv,2206,65631486ac3782ba6ed030a1121bf75a7570ecd3c9542be29df66dd0d2529c04
results/paper/intervention_summary_selective_negative_local_metabolite_configuration_entropy.csv,2561,4ff51058af71a8504faf7b1fa050c9cd3cc1ad1a36ae2fbc4616f699db263ba0
results/paper/intervention_summary_selective_negative_local_metabolite_configuration_entropy_all_methods_diagnostic.csv,2840,4a2107b22978189b22e9357921c41e482f609cda891a2ce36c000660b73f24f1
results/paper/intervention_summary_selective_negative_local_metabolite_configuration_entropy_kmeans_profile_mechanistic.csv,2306,b0efae8da68758c0bd2ce27ec0cdb3d30ea9e57b48e2f50c9bb4b58ab8d0269f
results/paper/intervention_summary_selective_negative_protocell_compositional_entropy.csv,2450,5e2c8ae873e53abbb0e05e2373295fc6a1789faf2f971735daa8b51d9003fcb5
results/paper/intervention_summary_selective_negative_protocell_compositional_entropy_all_methods_diagnostic.csv,2721,cd497158f2bdec7badfbb3db0629f90d217bac527083e205ba435b1ff035a0d6
results/paper/intervention_summary_selective_negative_protocell_compositional_entropy_kmeans_profile_mechanistic.csv,2192,0710d2bbc5d184cbef6efe338c1e5feb3a189c06ddf23028a03cc7ca4423deee
results/paper/intervention_summary_selective_threshold_survival.csv,2229,9fd0b3c1ffe0e278c5f295601c8551f4efdb564968e221f53ed9e83c857f541d
results/paper/intervention_summary_selective_threshold_survival_all_methods_diagnostic.csv,2368,6baf4c000e5094de1e991fd6cac200783fdf9d8ae34e6e815bce22a86c1c0797
results/paper/intervention_summary_selective_threshold_survival_kmeans_profile_mechanistic.csv,1837,3ae5ffbe3143877a30109c9290b23c30ff26d26c5b25a6140a6ebe2caa15e37c
results/paper/run_metadata.json,205529,2ba38520aee2c3cacbc3fb36792f84b2fcfca6614b81d478162753bfb01fa237
results/paper/threshold_sensitivity_control_excess_over_control.csv,8066,e9ed513a905e2f78129af28b14a70e50c99945427c84d7df99adb999cdb097e3
results/paper/threshold_sensitivity_control_excess_over_control_all_methods_diagnostic.csv,9506,f47fff71d89d6c58fc8a5f220c9cb1516baccc7408482b93e0e41e985afa8c6e
results/paper/threshold_sensitivity_control_excess_over_control_kmeans_profile_mechanistic.csv,9506,423c1b7e2f248700d1a1fb21c8417b75771f3044aec66c2b85688f0be518420d
results/paper/threshold_sensitivity_control_mean_future_fitness.csv,8066,9ff93d4991c569181cb6c0ef73c4a1bf1e5efc01cb31023e510678f3eb180be8
results/paper/threshold_sensitivity_control_mean_future_fitness_all_methods_diagnostic.csv,9506,74cf9009e9ab6039aec25377d7bdf3636178dc6d6899e2ce81ac41a465bd2e0d
results/paper/threshold_sensitivity_control_mean_future_fitness_kmeans_profile_mechanistic.csv,9506,854581a204136ae9684632c548449b8a3a24e2eb5d14c54cadfea93dd1343c31
results/paper/threshold_sensitivity_control_negative_adjacency_state_entropy.csv,9626,e1a1cff71e9b4512c510961d5e962e286d385107e19871bf07a1002e44f591e9
results/paper/threshold_sensitivity_control_negative_adjacency_state_entropy_all_methods_diagnostic.csv,11066,d59f245c2504d7630dc8e458ec2d89fb90c24a7948912bc08e7e0d92babcc32d
results/paper/threshold_sensitivity_control_negative_adjacency_state_entropy_kmeans_profile_mechanistic.csv,11066,7d3fd1b8fe706d309fd27ae1f66866972a35b7c8754332570467162381c141dc
results/paper/threshold_sensitivity_control_negative_fitness_distribution_entropy.csv,10226,cc96f0481438c797994af6c692fdf9e5521f639e5cd35b2862d24c608acaf15f
results/paper/threshold_sensitivity_control_negative_fitness_distribution_entropy_all_methods_diagnostic.csv,11666,0c0be5ac576d9647d06537079f1d91d10df378cbe01d826c2b0db49db3eaa7b7
results/paper/threshold_sensitivity_control_negative_fitness_distribution_entropy_kmeans_profile_mechanistic.csv,11666,e29763f6a294da35047bc943791f90f8493ea1b0a625947927139947e8ce70f6
results/paper/threshold_sensitivity_control_negative_local_metabolite_configuration_entropy.csv,11426,036f5dd9f8a9035e0b31608e9c102d0821df73eb047843da8555aaaa32b2262f
results/paper/threshold_sensitivity_control_negative_local_metabolite_configuration_entropy_all_methods_diagnostic.csv,12866,58fe9395ff8f4800c22dcda72ae8931b2a1189f11855cd0b6c781948d5f37565
results/paper/threshold_sensitivity_control_negative_local_metabolite_configuration_entropy_kmeans_profile_mechanistic.csv,12866,9921022465c1fb1de2ea0d1ae3b40753da0da378f81db1a77aef0ae6efa25120
results/paper/threshold_sensitivity_control_negative_protocell_compositional_entropy.csv,10586,1fb9d8e09b399ff7c47eef20919e312e12149ab2a5ce9b5cd8fb3dcfe71def5d
results/paper/threshold_sensitivity_control_negative_protocell_compositional_entropy_all_methods_diagnostic.csv,12026,cd00743cbcdd62b258fa14bb053629ff6876d16e65a2263b0b856c463811d792
results/paper/threshold_sensitivity_control_negative_protocell_compositional_entropy_kmeans_profile_mechanistic.csv,12026,57ed487209c243784cd17554cf43c13a2b4726c322d1e32c8a582e6479854260
results/paper/threshold_sensitivity_control_threshold_survival.csv,7946,00a43b96ff7b4e57ab9a767ab8780532c8cd94a70aed31710da139097adbd390
results/paper/threshold_sensitivity_control_threshold_survival_all_methods_diagnostic.csv,9386,a52545152c86ebeaa662f3ad28063ef4c595f36575fe6db35fc8ff212de8dac9
results/paper/threshold_sensitivity_control_threshold_survival_kmeans_profile_mechanistic.csv,9386,b79a88e7e5f4238c03f0c2fb44ed35a706be09d482c511a572096cc6a30225f1
results/paper/threshold_sensitivity_selective_excess_over_control.csv,10310,8eae61a4f04faa52330ddc2b064dd3e904bcc17edde32a4007b9898149f6aef1
results/paper/threshold_sensitivity_selective_excess_over_control_all_methods_diagnostic.csv,11680,512deb4ed18f867a2a0aa77b6989e3b8570543302104a2ef5832164bc8a8f48f
results/paper/threshold_sensitivity_selective_excess_over_control_kmeans_profile_mechanistic.csv,11899,8b1f89e614907a9b9410574aa59557c6c3ffc1c65075aeed2dc52e555cb18c34
results/paper/threshold_sensitivity_selective_mean_future_fitness.csv,10322,0f9af663d582398e83b07c8ff04ea12e58163683999b11a1b66bdf7a66e5a2c0
results/paper/threshold_sensitivity_selective_mean_future_fitness_all_methods_diagnostic.csv,11686,66e02149b433571bec58dc84cc0571417915538949bfa5f6e15cd2cf908545c2
results/paper/threshold_sensitivity_selective_mean_future_fitness_kmeans_profile_mechanistic.csv,11902,975801fbff97d1d0493afec8e613284b226f4f68adca4540ca56e9cc1c23a0bb
results/paper/threshold_sensitivity_selective_negative_adjacency_state_entropy.csv,9866,31dd219474910793f907acdd71e3d556403d99fefc0992873b7bdf621876da38
results/paper/threshold_sensitivity_selective_negative_adjacency_state_entropy_all_methods_diagnostic.csv,11306,eab9449083815fb2ff9530b5bb48f060cfbe5717951ef1866fd719c261aecdac
results/paper/threshold_sensitivity_selective_negative_adjacency_state_entropy_kmeans_profile_mechanistic.csv,11546,e637533be3f47452dae76718858756b815387909f9b8087f00f319e95d9bb1f4
results/paper/threshold_sensitivity_selective_negative_fitness_distribution_entropy.csv,10484,800fe3a702f1bd31512c4ec7ee7c6a42c13677a61fb3f72edcc627cc325a222b
results/paper/threshold_sensitivity_selective_negative_fitness_distribution_entropy_all_methods_diagnostic.csv,11906,82f701468eed215f70696297732d02252eacf385bbb503691bb09fcf716610fb
results/paper/threshold_sensitivity_selective_negative_fitness_distribution_entropy_kmeans_profile_mechanistic.csv,12213,38ef7fccc146ffb12e12e4c987a7e9c29bd83dc7ca83fde0a6e0b7c595dc9d77
results/paper/threshold_sensitivity_selective_negative_local_metabolite_configuration_entropy.csv,11666,56202a4a5fc94577d350eee7368b5066d221f7fe19c3549d7fdb0506ddeedd7d
results/paper/threshold_sensitivity_selective_negative_local_metabolite_configuration_entropy_all_methods_diagnostic.csv,13106,27f51875d6e5ebfff94b16ff93dcdbb507c372b8a058c86d5a75fa752db9ad91
results/paper/threshold_sensitivity_selective_negative_local_metabolite_configuration_entropy_kmeans_profile_mechanistic.csv,13346,c53a8a4236e1d5bc52da30362e705c32660d06cf833c7fdca64e6fc873423cc9
results/paper/threshold_sensitivity_selective_negative_protocell_compositional_entropy.csv,10826,2a853defe12f59ff3699673da9c632e1e368ef20518e20df7fc80cc7764ca763
results/paper/threshold_sensitivity_selective_negative_protocell_compositional_entropy_all_methods_diagnostic.csv,12266,70fc89636cad8bd17167bc57b438b1dd500cc3929d63e333998efee8e4498eb2
results/paper/threshold_sensitivity_selective_negative_protocell_compositional_entropy_kmeans_profile_mechanistic.csv,12506,3c794f5598adf9e66ae8a2f4cb6211760a6297edca94e7b0ded108681d5ac569
results/paper/threshold_sensitivity_selective_threshold_survival.csv,10149,d0fc975f95cac3d3c1da1ddb7de37e54e24aa47e9b6abf644d0b830a2a8a90e8
results/paper/threshold_sensitivity_selective_threshold_survival_all_methods_diagnostic.csv,11051,ff7cc321cb50845435465fa3ccbbbde44d5b5fc43124ffafc9bb09b99a02fd9e
results/paper/threshold_sensitivity_selective_threshold_survival_kmeans_profile_mechanistic.csv,11287,624a4ac813c71f980424501a0d4acbe88e61341b8858f214221be60deb67ca98
